Gmt time,Open,High,Low,Close,Volume
12.01.2023 19:15:00.000,129.249,129.339,129.240,129.325,1298.87
12.01.2023 19:20:00.000,129.326,129.383,129.286,129.379,1110.74
12.01.2023 19:25:00.000,129.382,129.444,129.380,129.441,1013.48
12.01.2023 19:30:00.000,129.442,129.444,129.338,129.345,1114.83
12.01.2023 19:35:00.000,129.347,129.370,129.325,129.347,1192.81
12.01.2023 19:40:00.000,129.346,129.375,129.332,129.332,766.96
12.01.2023 19:45:00.000,129.330,129.342,129.243,129.243,1179.85
12.01.2023 19:50:00.000,129.243,129.323,129.243,129.319,1515.61
12.01.2023 19:55:00.000,129.319,129.340,129.260,129.293,1476.02
12.01.2023 20:00:00.000,129.294,129.392,129.294,129.390,1752.47
12.01.2023 20:05:00.000,129.392,129.424,129.391,129.408,814.6600000000001
12.01.2023 20:10:00.000,129.410,129.412,129.381,129.409,689.41
12.01.2023 20:15:00.000,129.408,129.428,129.341,129.367,1025.37
12.01.2023 20:20:00.000,129.368,129.392,129.348,129.356,639.34
12.01.2023 20:25:00.000,129.357,129.361,129.270,129.299,944.09
12.01.2023 20:30:00.000,129.299,129.308,129.276,129.280,647.79
12.01.2023 20:35:00.000,129.283,129.314,129.239,129.270,614.82
12.01.2023 20:40:00.000,129.270,129.293,129.244,129.286,688.48
12.01.2023 20:45:00.000,129.286,129.313,129.259,129.289,873.21
12.01.2023 20:50:00.000,129.288,129.288,129.228,129.233,686.01
12.01.2023 20:55:00.000,129.232,129.237,129.183,129.194,846.05
12.01.2023 21:00:00.000,129.194,129.203,129.173,129.176,344.84000000000003
12.01.2023 21:05:00.000,129.175,129.189,129.162,129.176,578.79
12.01.2023 21:10:00.000,129.175,129.239,129.175,129.232,287.93
12.01.2023 21:15:00.000,129.234,129.250,129.220,129.241,511.83
12.01.2023 21:20:00.000,129.240,129.254,129.225,129.251,235.21
12.01.2023 21:25:00.000,129.249,129.255,129.235,129.253,200.92999999999998
12.01.2023 21:30:00.000,129.251,129.291,129.250,129.291,652.95
12.01.2023 21:35:00.000,129.290,129.292,129.271,129.273,535.72
12.01.2023 21:40:00.000,129.275,129.333,129.272,129.324,363.67
12.01.2023 21:45:00.000,129.324,129.342,129.313,129.321,668.16
12.01.2023 21:50:00.000,129.321,129.337,129.313,129.335,992.0500000000001
12.01.2023 21:55:00.000,129.332,129.338,129.270,129.270,582.79
12.01.2023 22:00:00.000,129.270,129.270,129.161,129.191,20.560000000000002
12.01.2023 22:05:00.000,129.153,129.199,129.153,129.193,241.88
12.01.2023 22:10:00.000,129.193,129.206,129.164,129.204,139.95
12.01.2023 22:15:00.000,129.206,129.258,129.204,129.240,595.8
12.01.2023 22:20:00.000,129.240,129.338,129.238,129.246,349.76
12.01.2023 22:25:00.000,129.246,129.274,129.245,129.268,962.4
12.01.2023 22:30:00.000,129.289,129.293,129.268,129.293,234.76000000000002
12.01.2023 22:35:00.000,129.293,129.325,129.272,129.325,57.11
12.01.2023 22:40:00.000,129.324,129.372,129.306,129.333,186.10999999999999
12.01.2023 22:45:00.000,129.339,129.339,129.333,129.337,35.400000000000006
12.01.2023 22:50:00.000,129.337,129.360,129.243,129.282,414.44
12.01.2023 22:55:00.000,129.286,129.330,129.282,129.286,132.5
12.01.2023 23:00:00.000,129.286,129.415,129.286,129.341,704.3399999999999
12.01.2023 23:05:00.000,129.343,129.361,129.291,129.306,2779.4900000000002
12.01.2023 23:10:00.000,129.303,129.346,129.234,129.331,1301.8099999999997
12.01.2023 23:15:00.000,129.332,129.348,129.274,129.312,1024.5800000000002
12.01.2023 23:20:00.000,129.312,129.316,129.199,129.270,1122.24
12.01.2023 23:25:00.000,129.267,129.276,129.226,129.235,1460.87
12.01.2023 23:30:00.000,129.235,129.275,129.225,129.262,827.9699999999999
12.01.2023 23:35:00.000,129.262,129.262,129.207,129.216,491.11
12.01.2023 23:40:00.000,129.215,129.216,129.108,129.119,833.06
12.01.2023 23:45:00.000,129.119,129.136,129.063,129.126,984.85
12.01.2023 23:50:00.000,129.125,129.190,129.112,129.186,547.2099999999999
12.01.2023 23:55:00.000,129.185,129.195,129.091,129.174,630.29
13.01.2023 00:00:00.000,129.172,129.270,129.065,129.142,2650.73
13.01.2023 00:05:00.000,129.144,129.243,129.128,129.174,1663.81
13.01.2023 00:10:00.000,129.172,129.188,129.044,129.066,1460.48
13.01.2023 00:15:00.000,129.066,129.124,129.045,129.083,1492.73
13.01.2023 00:20:00.000,129.083,129.093,128.794,128.797,2557.2200000000003
13.01.2023 00:25:00.000,128.797,128.944,128.630,128.895,2930.2000000000003
13.01.2023 00:30:00.000,128.896,129.057,128.850,128.937,2948.78
13.01.2023 00:35:00.000,128.937,129.098,128.928,129.033,2554.98
13.01.2023 00:40:00.000,129.034,129.163,128.949,129.128,2280.8
13.01.2023 00:45:00.000,129.127,129.212,129.106,129.189,1656.23
13.01.2023 00:50:00.000,129.190,129.296,129.146,129.191,3516.36
13.01.2023 00:55:00.000,129.183,129.241,129.095,129.216,2485.08
13.01.2023 01:00:00.000,129.214,129.346,129.168,129.267,2123.9900000000002
13.01.2023 01:05:00.000,129.267,129.276,129.148,129.171,1339.6399999999999
13.01.2023 01:10:00.000,129.170,129.279,129.085,129.096,1987.3200000000002
13.01.2023 01:15:00.000,129.098,129.193,129.069,129.184,1593.04
13.01.2023 01:20:00.000,129.182,129.192,128.933,128.956,2057.02
13.01.2023 01:25:00.000,128.958,129.010,128.876,128.878,2296.64
13.01.2023 01:30:00.000,128.878,129.036,128.869,128.957,2897.39
13.01.2023 01:35:00.000,128.958,129.055,128.947,129.017,2328.2599999999998
13.01.2023 01:40:00.000,129.018,129.060,128.897,128.910,2078.25
13.01.2023 01:45:00.000,128.913,129.012,128.908,128.968,1540.63
13.01.2023 01:50:00.000,128.970,128.994,128.826,128.855,1590.19
13.01.2023 01:55:00.000,128.852,128.936,128.811,128.932,1763.51
13.01.2023 02:00:00.000,128.932,128.989,128.922,128.974,1398.11
13.01.2023 02:05:00.000,128.974,129.064,128.971,129.027,1860.92
13.01.2023 02:10:00.000,129.026,129.129,129.010,129.094,1641.3400000000001
13.01.2023 02:15:00.000,129.095,129.285,129.094,129.228,1891.62
13.01.2023 02:20:00.000,129.223,129.275,129.161,129.250,1758.7099999999998
13.01.2023 02:25:00.000,129.251,129.261,129.162,129.200,1490.2499999999998
13.01.2023 02:30:00.000,129.200,129.222,129.096,129.141,1880.9299999999998
13.01.2023 02:35:00.000,129.144,129.197,129.124,129.171,1626.21
13.01.2023 02:40:00.000,129.170,129.181,129.119,129.119,1207.35
13.01.2023 02:45:00.000,129.117,129.132,129.059,129.093,1422.6399999999999
13.01.2023 02:50:00.000,129.093,129.175,129.087,129.124,1137.26
13.01.2023 02:55:00.000,129.124,129.165,129.101,129.161,2138.24
13.01.2023 03:00:00.000,129.160,129.160,129.063,129.085,1394.41
13.01.2023 03:05:00.000,129.084,129.113,129.033,129.097,1088.1799999999998
13.01.2023 03:10:00.000,129.095,129.095,129.044,129.077,1490.8600000000001
13.01.2023 03:15:00.000,129.083,129.176,129.082,129.172,1275.62
13.01.2023 03:20:00.000,129.170,129.170,129.123,129.147,778.9
13.01.2023 03:25:00.000,129.146,129.152,129.087,129.125,968.88
13.01.2023 03:30:00.000,129.128,129.196,129.101,129.128,1102.74
13.01.2023 03:35:00.000,129.127,129.142,129.117,129.131,572.48
13.01.2023 03:40:00.000,129.130,129.138,129.106,129.129,575.89
13.01.2023 03:45:00.000,129.129,129.143,129.115,129.129,605.6099999999999
13.01.2023 03:50:00.000,129.129,129.163,129.124,129.128,512.49
13.01.2023 03:55:00.000,129.128,129.143,129.115,129.117,637
13.01.2023 04:00:00.000,129.117,129.223,129.116,129.211,842.8199999999999
13.01.2023 04:05:00.000,129.211,129.226,129.175,129.189,675.16
13.01.2023 04:10:00.000,129.189,129.223,129.176,129.198,969.8199999999999
13.01.2023 04:15:00.000,129.197,129.198,129.128,129.148,1082.1799999999998
13.01.2023 04:20:00.000,129.148,129.159,129.002,129.013,870.25
13.01.2023 04:25:00.000,129.013,129.066,129.013,129.059,907.7299999999999
13.01.2023 04:30:00.000,129.060,129.111,129.057,129.097,799.8199999999999
13.01.2023 04:35:00.000,129.096,129.139,129.089,129.105,827.98
13.01.2023 04:40:00.000,129.107,129.125,129.077,129.088,677.52
13.01.2023 04:45:00.000,129.088,129.173,129.078,129.162,701.43
13.01.2023 04:50:00.000,129.161,129.242,129.130,129.182,1007.1200000000001
13.01.2023 04:55:00.000,129.183,129.215,129.158,129.210,710.8499999999999
13.01.2023 05:00:00.000,129.211,129.219,129.175,129.205,704.2
13.01.2023 05:05:00.000,129.205,129.250,129.166,129.181,895.75
13.01.2023 05:10:00.000,129.181,129.240,129.181,129.234,1021.4799999999999
13.01.2023 05:15:00.000,129.235,129.242,129.123,129.148,890.8000000000001
13.01.2023 05:20:00.000,129.151,129.214,129.135,129.178,778.7099999999999
13.01.2023 05:25:00.000,129.178,129.249,129.169,129.246,930.22
13.01.2023 05:30:00.000,129.246,129.302,129.217,129.217,1234.8
13.01.2023 05:35:00.000,129.218,129.287,129.217,129.260,738.5
13.01.2023 05:40:00.000,129.263,129.263,129.170,129.187,764.7299999999999
13.01.2023 05:45:00.000,129.188,129.227,129.155,129.168,1027.05
13.01.2023 05:50:00.000,129.169,129.214,129.155,129.177,981.13
13.01.2023 05:55:00.000,129.175,129.217,129.146,129.160,981.6800000000001
13.01.2023 06:00:00.000,129.161,129.169,129.087,129.119,1224.81
13.01.2023 06:05:00.000,129.118,129.160,129.099,129.120,1264.8999999999999
13.01.2023 06:10:00.000,129.121,129.159,129.096,129.149,1291.3999999999999
13.01.2023 06:15:00.000,129.153,129.163,129.060,129.064,754.28
13.01.2023 06:20:00.000,129.062,129.073,128.924,128.941,965.05
13.01.2023 06:25:00.000,128.945,128.997,128.934,128.988,947.1700000000001
13.01.2023 06:30:00.000,128.994,129.004,128.812,128.835,1257.15
13.01.2023 06:35:00.000,128.836,128.836,128.728,128.745,1741.85
13.01.2023 06:40:00.000,128.745,128.755,128.615,128.675,1984.3700000000001
13.01.2023 06:45:00.000,128.675,128.697,128.573,128.656,1398.72
13.01.2023 06:50:00.000,128.656,128.676,128.534,128.572,1922.83
13.01.2023 06:55:00.000,128.571,128.632,128.397,128.546,2417.87
13.01.2023 07:00:00.000,128.546,128.737,128.524,128.735,2472.59
13.01.2023 07:05:00.000,128.735,128.757,128.639,128.697,2148.17
13.01.2023 07:10:00.000,128.697,128.764,128.608,128.671,2213.77
13.01.2023 07:15:00.000,128.672,128.709,128.585,128.681,2135.19
13.01.2023 07:20:00.000,128.681,128.794,128.662,128.742,1561.6599999999999
13.01.2023 07:25:00.000,128.740,128.790,128.713,128.714,1361.0900000000001
13.01.2023 07:30:00.000,128.713,128.736,128.533,128.539,2155.13
13.01.2023 07:35:00.000,128.542,128.624,128.499,128.615,1832.3
13.01.2023 07:40:00.000,128.614,128.646,128.548,128.548,1688.8300000000002
13.01.2023 07:45:00.000,128.548,128.554,128.393,128.501,2459.6
13.01.2023 07:50:00.000,128.500,128.509,128.246,128.269,2346.3500000000004
13.01.2023 07:55:00.000,128.267,128.398,128.254,128.375,2037.16
13.01.2023 08:00:00.000,128.375,128.589,128.324,128.545,3561.14
13.01.2023 08:05:00.000,128.544,128.573,128.393,128.410,2720.5299999999997
13.01.2023 08:10:00.000,128.411,128.414,128.150,128.181,3103.3
13.01.2023 08:15:00.000,128.185,128.303,128.145,128.303,2489.81
13.01.2023 08:20:00.000,128.303,128.336,128.191,128.205,1891.3100000000002
13.01.2023 08:25:00.000,128.210,128.284,128.188,128.266,2230.28
13.01.2023 08:30:00.000,128.265,128.329,128.146,128.180,2498.19
13.01.2023 08:35:00.000,128.178,128.232,128.105,128.121,2117.48
13.01.2023 08:40:00.000,128.119,128.174,128.105,128.159,2398.67
13.01.2023 08:45:00.000,128.158,128.228,128.154,128.193,1938.1000000000001
13.01.2023 08:50:00.000,128.193,128.286,128.193,128.263,1857.54
13.01.2023 08:55:00.000,128.263,128.388,128.233,128.330,2030.9699999999998
13.01.2023 09:00:00.000,128.329,128.361,128.257,128.298,1643
13.01.2023 09:05:00.000,128.298,128.338,128.255,128.316,1139.42
13.01.2023 09:10:00.000,128.316,128.317,128.226,128.247,1268.41
13.01.2023 09:15:00.000,128.249,128.486,128.231,128.472,1458.9299999999998
13.01.2023 09:20:00.000,128.473,128.565,128.423,128.542,1473.41
13.01.2023 09:25:00.000,128.541,128.721,128.529,128.626,2291.9
13.01.2023 09:30:00.000,128.628,128.675,128.498,128.519,1698.9900000000002
13.01.2023 09:35:00.000,128.518,128.640,128.503,128.636,1230.4
13.01.2023 09:40:00.000,128.634,128.685,128.507,128.546,1682.07
13.01.2023 09:45:00.000,128.546,128.563,128.446,128.447,1438.2199999999998
13.01.2023 09:50:00.000,128.448,128.559,128.438,128.558,976.63
13.01.2023 09:55:00.000,128.557,128.559,128.455,128.521,1624.2199999999998
13.01.2023 10:00:00.000,128.519,128.545,128.437,128.438,1247.56
13.01.2023 10:05:00.000,128.440,128.470,128.379,128.430,1137.72
13.01.2023 10:10:00.000,128.431,128.451,128.355,128.373,1290.8700000000001
13.01.2023 10:15:00.000,128.374,128.410,128.345,128.354,1064.78
13.01.2023 10:20:00.000,128.349,128.354,128.269,128.284,1143.93
13.01.2023 10:25:00.000,128.285,128.421,128.285,128.413,909.48
13.01.2023 10:30:00.000,128.411,128.483,128.399,128.451,927.31
13.01.2023 10:35:00.000,128.453,128.551,128.440,128.534,1251.4900000000002
13.01.2023 10:40:00.000,128.536,128.539,128.440,128.456,701.06
13.01.2023 10:45:00.000,128.455,128.483,128.410,128.458,1032.21
13.01.2023 10:50:00.000,128.457,128.500,128.404,128.404,988.58
13.01.2023 10:55:00.000,128.406,128.408,128.362,128.368,816.77
13.01.2023 11:00:00.000,128.368,128.474,128.362,128.447,966.01
13.01.2023 11:05:00.000,128.448,128.517,128.427,128.517,961.93
13.01.2023 11:10:00.000,128.516,128.518,128.440,128.450,918.4300000000001
13.01.2023 11:15:00.000,128.450,128.476,128.405,128.454,894.9999999999999
13.01.2023 11:20:00.000,128.452,128.486,128.425,128.462,1099.5300000000002
13.01.2023 11:25:00.000,128.463,128.582,128.433,128.571,1371.83
13.01.2023 11:30:00.000,128.569,128.647,128.545,128.638,1350.9499999999998
13.01.2023 11:35:00.000,128.637,128.644,128.585,128.639,1018.42
13.01.2023 11:40:00.000,128.640,128.670,128.576,128.587,963.27
13.01.2023 11:45:00.000,128.589,128.675,128.575,128.675,1209.9399999999998
13.01.2023 11:50:00.000,128.675,128.747,128.637,128.700,1522.8200000000002
13.01.2023 11:55:00.000,128.700,128.787,128.666,128.747,1343.0200000000002
13.01.2023 12:00:00.000,128.748,128.757,128.671,128.674,1288.8500000000001
13.01.2023 12:05:00.000,128.674,128.706,128.617,128.683,1242.99
13.01.2023 12:10:00.000,128.683,128.764,128.669,128.743,1061.67
13.01.2023 12:15:00.000,128.742,128.796,128.698,128.740,940.46
13.01.2023 12:20:00.000,128.741,128.761,128.645,128.700,1174.21
13.01.2023 12:25:00.000,128.701,128.745,128.667,128.718,1252.9399999999998
13.01.2023 12:30:00.000,128.717,128.829,128.715,128.767,2070.8799999999997
13.01.2023 12:35:00.000,128.769,128.789,128.718,128.721,1301.0500000000002
13.01.2023 12:40:00.000,128.719,128.719,128.670,128.670,1113.92
13.01.2023 12:45:00.000,128.671,128.672,128.596,128.598,1973.2299999999998
13.01.2023 12:50:00.000,128.598,128.649,128.575,128.605,1683.32
13.01.2023 12:55:00.000,128.605,128.605,128.520,128.529,1567.44
13.01.2023 13:00:00.000,128.527,128.635,128.498,128.617,1886.5
13.01.2023 13:05:00.000,128.618,128.622,128.568,128.615,1471.71
13.01.2023 13:10:00.000,128.616,128.620,128.498,128.561,1639.34
13.01.2023 13:15:00.000,128.560,128.589,128.500,128.542,1203.59
13.01.2023 13:20:00.000,128.543,128.561,128.352,128.370,2346.8
13.01.2023 13:25:00.000,128.369,128.432,128.315,128.387,1964.9099999999999
13.01.2023 13:30:00.000,128.390,128.491,128.370,128.439,2501.82
13.01.2023 13:35:00.000,128.445,128.468,128.284,128.317,2516.02
13.01.2023 13:40:00.000,128.315,128.327,128.228,128.325,2512.42
13.01.2023 13:45:00.000,128.324,128.426,128.253,128.276,2889.9399999999996
13.01.2023 13:50:00.000,128.274,128.299,128.169,128.261,2563.36
13.01.2023 13:55:00.000,128.262,128.279,128.198,128.236,2005.1899999999998
13.01.2023 14:00:00.000,128.235,128.300,128.204,128.236,1859.57
13.01.2023 14:05:00.000,128.236,128.236,128.104,128.120,2849.37
13.01.2023 14:10:00.000,128.120,128.223,128.076,128.160,2015.39
13.01.2023 14:15:00.000,128.161,128.318,128.142,128.263,1623.26
13.01.2023 14:20:00.000,128.263,128.324,128.218,128.260,1609.91
13.01.2023 14:25:00.000,128.260,128.272,128.115,128.141,2110.05
13.01.2023 14:30:00.000,128.142,128.184,128.067,128.101,2842.6900000000005
13.01.2023 14:35:00.000,128.099,128.108,127.893,127.900,2948.7299999999996
13.01.2023 14:40:00.000,127.897,128.012,127.858,127.965,2938.23
13.01.2023 14:45:00.000,127.962,128.045,127.706,127.707,3003.0299999999997
13.01.2023 14:50:00.000,127.707,127.806,127.660,127.757,2392.17
13.01.2023 14:55:00.000,127.756,127.842,127.687,127.687,2226.02
13.01.2023 15:00:00.000,127.687,127.960,127.562,127.762,4031.6401
13.01.2023 15:05:00.000,127.762,127.880,127.682,127.868,2775.6800000000003
13.01.2023 15:10:00.000,127.866,127.922,127.747,127.879,2380.7000000000003
13.01.2023 15:15:00.000,127.876,127.935,127.792,127.899,2031.23
13.01.2023 15:20:00.000,127.897,127.897,127.739,127.834,2572.3900000000003
13.01.2023 15:25:00.000,127.834,127.892,127.750,127.770,2302.6
13.01.2023 15:30:00.000,127.771,127.850,127.716,127.783,2000.8100000000002
13.01.2023 15:35:00.000,127.786,127.791,127.692,127.702,1966.26
13.01.2023 15:40:00.000,127.701,127.753,127.637,127.682,2336.86
13.01.2023 15:45:00.000,127.681,127.719,127.518,127.565,2775.3900000000003
13.01.2023 15:50:00.000,127.565,127.613,127.528,127.535,2021.9800000000002
13.01.2023 15:55:00.000,127.534,127.552,127.454,127.505,2362.0499999999997
13.01.2023 16:00:00.000,127.507,127.574,127.472,127.534,2642.89
13.01.2023 16:05:00.000,127.535,127.698,127.534,127.654,1720.85
13.01.2023 16:10:00.000,127.657,127.752,127.640,127.709,1178.16
13.01.2023 16:15:00.000,127.709,127.773,127.678,127.683,1039.8799999999999
13.01.2023 16:20:00.000,127.683,127.693,127.651,127.653,1265.56
13.01.2023 16:25:00.000,127.652,127.662,127.573,127.613,1292.25
13.01.2023 16:30:00.000,127.614,127.729,127.601,127.726,1435.79
13.01.2023 16:35:00.000,127.725,127.858,127.722,127.837,1528.43
13.01.2023 16:40:00.000,127.837,127.933,127.831,127.926,1128.26
13.01.2023 16:45:00.000,127.926,127.978,127.872,127.872,1329.78
13.01.2023 16:50:00.000,127.872,127.886,127.837,127.846,1468.11
13.01.2023 16:55:00.000,127.845,127.910,127.841,127.858,1092.16
13.01.2023 17:00:00.000,127.856,127.891,127.832,127.868,793.35
13.01.2023 17:05:00.000,127.868,127.887,127.830,127.844,745.86
13.01.2023 17:10:00.000,127.844,127.861,127.725,127.728,823.1700000000001
13.01.2023 17:15:00.000,127.728,127.740,127.653,127.661,1256.04
13.01.2023 17:20:00.000,127.660,127.712,127.619,127.629,886.5699999999999
13.01.2023 17:25:00.000,127.629,127.646,127.604,127.626,769.54
13.01.2023 17:30:00.000,127.631,127.700,127.619,127.693,813.11
13.01.2023 17:35:00.000,127.693,127.781,127.682,127.781,642.2700000000001
13.01.2023 17:40:00.000,127.780,127.792,127.749,127.757,622.04
13.01.2023 17:45:00.000,127.759,127.810,127.720,127.794,595.96
13.01.2023 17:50:00.000,127.794,127.817,127.698,127.713,866.52
13.01.2023 17:55:00.000,127.713,127.728,127.667,127.703,736.07
13.01.2023 18:00:00.000,127.703,127.708,127.670,127.705,759.4499999999999
13.01.2023 18:05:00.000,127.704,127.735,127.681,127.729,472.37
13.01.2023 18:10:00.000,127.729,127.738,127.694,127.709,478.8
13.01.2023 18:15:00.000,127.709,127.719,127.680,127.712,307.57000000000005
13.01.2023 18:20:00.000,127.711,127.793,127.710,127.776,603.9200000000001
13.01.2023 18:25:00.000,127.777,127.832,127.775,127.805,718.46
13.01.2023 18:30:00.000,127.805,127.843,127.760,127.824,591.06
13.01.2023 18:35:00.000,127.825,127.880,127.812,127.831,887.8
13.01.2023 18:40:00.000,127.832,127.832,127.757,127.769,904.9199999999998
13.01.2023 18:45:00.000,127.768,127.821,127.766,127.817,600.89
13.01.2023 18:50:00.000,127.816,127.840,127.796,127.818,553.0500000000001
13.01.2023 18:55:00.000,127.817,127.868,127.812,127.851,678.9300000000001
13.01.2023 19:00:00.000,127.849,127.885,127.807,127.808,720.86
13.01.2023 19:05:00.000,127.809,127.843,127.805,127.839,520.8100000000001
13.01.2023 19:10:00.000,127.841,127.841,127.778,127.783,789.6600000000001
13.01.2023 19:15:00.000,127.784,127.847,127.783,127.827,521.6700000000001
13.01.2023 19:20:00.000,127.827,127.860,127.789,127.795,750.56
13.01.2023 19:25:00.000,127.795,127.796,127.757,127.776,541.6999999999999
13.01.2023 19:30:00.000,127.778,127.790,127.747,127.767,524.19
13.01.2023 19:35:00.000,127.768,127.787,127.758,127.774,410.66999999999996
13.01.2023 19:40:00.000,127.772,127.833,127.770,127.828,328.34000000000003
13.01.2023 19:45:00.000,127.827,127.862,127.820,127.834,424.48
13.01.2023 19:50:00.000,127.833,127.867,127.831,127.857,466.9
13.01.2023 19:55:00.000,127.857,127.941,127.854,127.930,786.8500000000001
13.01.2023 20:00:00.000,127.929,127.931,127.886,127.889,517.12
13.01.2023 20:05:00.000,127.889,127.901,127.871,127.878,448.82
13.01.2023 20:10:00.000,127.878,127.891,127.853,127.880,273.32
13.01.2023 20:15:00.000,127.880,127.892,127.866,127.889,223.26
13.01.2023 20:20:00.000,127.892,127.929,127.890,127.912,271.51
13.01.2023 20:25:00.000,127.913,127.923,127.877,127.879,317.84
13.01.2023 20:30:00.000,127.880,127.893,127.854,127.870,246.66
13.01.2023 20:35:00.000,127.871,127.878,127.843,127.873,281.34000000000003
13.01.2023 20:40:00.000,127.872,127.882,127.845,127.848,408.29999999999995
13.01.2023 20:45:00.000,127.847,127.889,127.844,127.868,393.38
13.01.2023 20:50:00.000,127.868,127.931,127.862,127.892,332.7
13.01.2023 20:55:00.000,127.892,127.892,127.873,127.885,303.21999999999997
13.01.2023 21:00:00.000,127.883,127.913,127.855,127.878,410.7
13.01.2023 21:05:00.000,127.878,127.883,127.876,127.878,153.49
13.01.2023 21:10:00.000,127.880,127.909,127.872,127.872,206.83
13.01.2023 21:15:00.000,127.873,127.892,127.862,127.862,159.82
13.01.2023 21:20:00.000,127.859,127.859,127.814,127.839,197.2
13.01.2023 21:25:00.000,127.838,127.840,127.779,127.781,167.43
13.01.2023 21:30:00.000,127.780,127.860,127.780,127.855,252.10000000000002
13.01.2023 21:35:00.000,127.856,127.875,127.855,127.865,297.5
13.01.2023 21:40:00.000,127.863,127.889,127.853,127.889,198.4
13.01.2023 21:45:00.000,127.888,127.895,127.871,127.876,248.3
13.01.2023 21:50:00.000,127.875,127.884,127.850,127.854,242.72000000000003
13.01.2023 21:55:00.000,127.853,127.866,127.809,127.853,766.94
13.01.2023 22:00:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:05:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:10:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:15:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:20:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:25:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:30:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:35:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:40:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:45:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:50:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 22:55:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:00:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:05:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:10:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:15:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:20:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:25:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:30:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:35:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:40:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:45:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:50:00.000,127.853,127.853,127.853,127.853,0
13.01.2023 23:55:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:00:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:05:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:10:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:15:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:20:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:25:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:30:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:35:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:40:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:45:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:50:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 00:55:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:00:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:05:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:10:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:15:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:20:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:25:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:30:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:35:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:40:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:45:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:50:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 01:55:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:00:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:05:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:10:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:15:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:20:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:25:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:30:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:35:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:40:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:45:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:50:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 02:55:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 03:00:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 03:05:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 03:10:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 03:15:00.000,127.853,127.853,127.853,127.853,0
14.01.2023 03:20:00.000,127.853,127.853,127.853,127.853,0
